Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
56,65000,3,1700.0,1,109000,0,0,0,0,0
33,168000,3,5670.0,2,0,1,1,1,1,0
57,40000,3,1700.0,1,0,0,0,0,1,1
27,30000,1,1000.0,3,80000,0,0,0,0,0
27,20000,4,1000.0,1,0,0,0,0,0,0
54,58000,2,3200.0,3,0,0,0,0,0,0
48,150000,1,7300.0,1,193000,0,0,0,0,0
62,54000,1,800.0,1,0,0,1,0,0,1
41,19000,2,300.0,2,105000,0,0,0,0,0
62,30000,3,100.0,3,128000,0,0,0,1,0
40,123000,1,5200.0,1,0,0,0,0,1,0
32,45000,1,2400.0,2,0,0,0,0,0,0
62,154000,1,2900.0,1,0,0,0,0,1,0
35,93000,2,2700.0,1,0,0,0,0,1,1
25,71000,4,200.0,1,78000,0,1,0,0,0
50,83000,4,3100.0,1,0,1,0,0,0,1
61,99000,1,4800.0,3,255000,1,0,0,0,1
43,55000,3,2200.0,2,0,0,0,0,0,0
52,38000,4,900.0,2,95000,0,0,0,1,1
39,74000,3,900.0,2,155000,0,0,0,1,0
33,69000,4,1800.0,3,0,0,0,0,1,0
27,104000,2,2500.0,1,184000,0,1,0,1,0
27,38000,4,1000.0,3,154000,0,0,0,1,0
32,25000,3,900.0,3,0,0,0,0,1,1
65,162000,1,1300.0,1,0,0,0,0,1,0
55,64000,4,2600.0,3,0,0,0,0,1,0
52,30000,2,700.0,2,0,0,0,0,1,1
39,52000,3,500.0,3,0,0,1,0,0,1
35,42000,1,1500.0,3,0,0,0,0,1,0
39,79000,2,1800.0,2,219000,0,0,0,0,0
34,34000,1,1700.0,1,164000,0,0,0,0,0
30,123000,2,3100.0,1,0,0,0,0,1,0
37,160000,2,3300.0,1,0,0,0,0,0,0
41,51000,3,2330.0,2,0,0,0,0,1,0
31,108000,1,4000.0,1,0,0,0,0,1,0
37,158000,2,2300.0,2,0,1,0,1,1,1
49,68000,1,1500.0,2,0,0,0,0,0,0
58,42000,2,1600.0,3,0,0,0,0,1,0
45,32000,1,750.0,3,105000,0,0,0,1,0
40,22000,2,1400.0,3,0,0,0,0,0,0
34,29000,2,2000.0,3,0,0,0,0,1,1
62,183000,2,3400.0,3,0,1,0,0,0,0
54,69000,1,1600.0,3,0,0,0,0,1,1
26,92000,2,200.0,1,0,0,0,0,1,0
54,40000,2,1000.0,3,0,0,0,0,0,0
29,9000,4,500.0,3,86000,0,0,0,1,1
48,128000,1,600.0,1,0,0,0,0,1,1
27,110000,2,200.0,1,294000,0,1,0,0,1
42,171000,2,8000.0,1,0,0,0,0,1,0
25,13000,4,1000.0,1,95000,0,0,0,0,1
45,25000,2,100.0,3,102000,0,0,0,1,0
34,123000,1,1600.0,2,0,1,0,0,1,0
51,33000,4,200.0,1,83000,0,0,0,1,0
51,189000,4,4750.0,2,0,1,0,0,1,0
60,34000,1,300.0,3,0,0,0,0,1,0
59,58000,1,0.0,2,0,0,0,0,1,0
49,51000,1,1300.0,2,98000,0,0,0,0,1
50,29000,2,1300.0,1,0,0,0,0,0,0
41,111000,2,400.0,1,0,0,0,0,0,0
49,43000,4,1900.0,3,0,0,0,0,1,0
50,130000,1,600.0,1,311000,0,0,0,0,0
63,20000,2,400.0,1,76000,0,0,0,0,0
63,101000,2,2800.0,1,0,0,0,0,0,0
33,48000,4,2200.0,2,207000,0,0,0,0,0
38,180000,1,2800.0,3,158000,1,0,0,1,0
64,92000,2,0.0,3,185000,0,1,0,1,0
36,33000,3,900.0,1,0,0,0,0,0,0
58,51000,2,1900.0,2,0,0,0,0,0,0
39,31000,2,1400.0,2,94000,0,0,0,1,1
46,83000,1,2700.0,1,0,0,0,0,1,0
61,45000,1,800.0,1,0,0,0,0,0,0
53,89000,1,800.0,3,146000,0,0,0,1,1
28,193000,3,4000.0,2,0,1,0,0,1,0
64,89000,1,3800.0,1,0,0,0,0,0,0
48,162000,4,3300.0,2,446000,1,0,1,1,0
38,9000,2,300.0,2,0,0,0,0,0,0
52,58000,4,2000.0,3,223000,0,0,0,1,0
65,80000,1,800.0,3,0,0,0,0,1,0
59,73000,2,1700.0,3,0,0,0,0,1,1
45,41000,1,300.0,1,0,0,0,0,1,0
53,74000,3,2000.0,2,0,0,1,0,0,0
38,29000,2,1400.0,3,0,0,0,0,1,0
54,25000,4,400.0,3,115000,0,0,0,0,0
25,98000,1,5400.0,1,0,0,0,0,1,0
61,59000,4,1700.0,2,0,0,0,0,1,1
48,43000,4,1900.0,3,0,0,0,0,1,0
46,72000,4,1400.0,2,149000,0,0,0,1,1
36,183000,1,3000.0,3,0,1,0,1,1,1
46,134000,1,5700.0,1,146000,0,1,0,1,0
59,140000,2,500.0,1,262000,0,0,0,1,0
59,39000,1,1800.0,3,0,0,0,0,1,0
36,35000,4,400.0,2,0,0,0,0,1,0
63,141000,2,6900.0,1,0,0,0,0,1,1
51,23000,1,500.0,2,0,0,0,0,1,0
30,134000,1,0.0,1,0,0,0,0,1,1
48,35000,1,1400.0,3,0,0,0,0,1,0
55,42000,4,2500.0,1,0,0,1,0,0,0
41,81000,4,200.0,3,167000,0,1,0,0,0
26,14000,4,400.0,1,94000,0,0,0,1,0
41,45000,1,1800.0,1,172000,0,1,0,1,0
54,79000,3,1700.0,2,150000,0,0,0,1,1
57,53000,1,800.0,2,120000,0,0,0,0,0
54,33000,2,700.0,2,0,0,0,0,0,1
35,190000,3,3100.0,2,266000,1,0,0,0,0
60,60000,1,2500.0,3,103000,0,0,0,0,0
63,8000,1,800.0,2,97000,0,0,0,1,0
41,38000,3,1000.0,2,150000,0,0,0,1,0
46,154000,1,5000.0,1,0,0,0,0,1,0
31,54000,4,2200.0,2,0,0,0,0,0,0
58,41000,3,1400.0,1,0,0,0,0,1,0
59,25000,2,300.0,1,75000,0,0,0,1,0
46,53000,2,1700.0,1,109000,0,0,0,0,0
33,79000,1,100.0,1,0,0,0,0,1,0
56,13000,4,900.0,2,76000,0,0,1,1,1
47,130000,2,1400.0,1,0,0,0,0,0,0
59,93000,2,700.0,2,0,0,0,0,0,0
24,82000,3,800.0,1,0,0,0,0,1,0
39,15000,2,300.0,2,92000,0,0,0,0,0
30,150000,4,5000.0,2,0,1,0,0,1,0
55,131000,2,700.0,2,0,1,0,0,0,1
47,28000,3,1500.0,1,0,0,0,0,1,0
35,9000,4,700.0,2,0,0,0,0,1,0
47,88000,4,1400.0,2,0,0,0,0,0,0
38,143000,1,4100.0,1,0,0,0,0,0,0
38,168000,2,1300.0,3,0,1,0,0,0,0
27,105000,1,3000.0,2,0,1,1,0,0,0
42,62000,3,2100.0,3,0,0,0,0,1,0
26,51000,4,2600.0,1,0,0,0,0,1,0
60,101000,3,4400.0,1,0,0,0,0,1,1
27,90000,3,800.0,1,0,0,0,0,1,0
27,83000,4,2100.0,3,0,0,0,0,1,1
40,21000,2,0.0,3,0,0,0,0,1,0
40,115000,1,3400.0,1,0,0,0,0,1,0
29,172000,4,4400.0,1,0,1,0,0,0,0
30,32000,2,1000.0,2,0,0,0,0,0,0
30,204000,2,4500.0,1,0,0,0,0,1,0
47,34000,4,600.0,1,0,0,0,1,1,1
33,30000,2,2000.0,3,132000,0,0,0,0,0
57,31000,3,1300.0,2,0,0,0,0,1,1
38,90000,2,2700.0,1,0,0,0,0,1,1
54,79000,4,2600.0,3,0,0,0,0,0,0
47,22000,4,600.0,1,0,0,0,0,1,1
48,114000,1,2400.0,3,0,1,0,0,1,0
62,42000,1,500.0,3,128000,0,0,0,1,0
30,29000,1,200.0,3,90000,0,0,0,1,0
35,72000,3,2600.0,2,0,0,0,0,1,0
59,68000,1,1800.0,3,95000,0,0,0,0,0
38,78000,4,700.0,3,0,0,0,0,1,0
47,90000,1,2700.0,1,323000,0,0,0,0,0
57,170000,2,2100.0,2,0,1,0,0,0,0
42,14000,2,100.0,2,0,0,0,0,1,0
39,129000,2,1900.0,1,0,0,0,0,0,0
53,39000,3,1000.0,3,87000,0,0,0,1,0
27,82000,2,200.0,1,0,0,0,0,0,1
59,31000,3,400.0,2,0,0,0,0,1,1
48,9000,4,500.0,2,0,0,0,0,0,1
62,15000,3,100.0,3,91000,0,0,0,0,0
66,70000,3,2200.0,1,0,0,0,0,0,0
38,84000,4,700.0,3,0,0,0,0,0,0
42,155000,1,7000.0,1,0,0,0,0,0,1
47,89000,2,800.0,3,0,0,0,0,1,1
27,170000,3,4700.0,1,0,1,0,0,1,0
32,185000,2,6700.0,1,0,0,0,1,1,1
37,82000,2,2200.0,1,0,0,0,0,0,0
56,60000,3,1700.0,1,0,0,0,0,1,0
39,58000,2,2400.0,2,0,0,0,0,1,0
36,29000,1,1330.0,1,81000,0,0,0,1,0
32,32000,2,300.0,1,0,0,0,0,0,0
62,115000,4,3400.0,2,0,0,0,0,1,1
48,83000,2,2400.0,2,0,0,0,0,1,0
58,54000,3,300.0,2,0,0,0,0,1,1
27,112000,4,1800.0,3,0,0,1,0,1,0
52,182000,2,1400.0,2,0,1,0,0,1,0
54,112000,2,6800.0,1,0,0,0,0,1,0
31,129000,3,5900.0,3,319000,1,1,1,0,1
60,23000,1,800.0,2,112000,0,0,0,1,0
34,198000,2,3000.0,1,422000,0,0,0,1,0
46,84000,4,2000.0,3,0,0,0,0,1,0
41,39000,3,500.0,3,0,0,0,0,0,0
62,129000,1,1300.0,1,0,0,0,0,1,0
31,113000,2,2000.0,2,315000,0,0,0,0,0
41,35000,1,750.0,3,114000,0,0,0,1,0
55,85000,1,100.0,3,0,0,0,0,0,0
45,73000,4,2900.0,1,0,0,0,0,0,0
51,70000,1,800.0,3,0,0,1,0,1,0
27,130000,3,4400.0,1,192000,1,0,0,1,0
30,39000,1,1500.0,1,0,0,0,0,1,0
31,72000,4,1800.0,2,242000,0,0,0,1,1
61,68000,4,2300.0,3,0,0,0,0,0,0
40,35000,1,1400.0,3,0,0,0,0,1,1
45,61000,3,700.0,1,0,0,1,1,1,1
45,69000,4,1900.0,1,0,0,0,0,0,0
37,59000,1,3600.0,2,0,0,0,0,0,0
34,99000,2,4500.0,3,217000,0,0,0,0,0
43,201000,1,10000.0,2,0,1,0,0,0,1
42,130000,2,7500.0,1,0,0,0,0,0,1
56,72000,3,2000.0,2,0,0,0,0,0,0
33,44000,1,1200.0,1,0,0,0,0,0,0
36,91000,1,1500.0,3,289000,0,0,0,1,0
62,92000,3,500.0,1,310000,0,0,0,1,0
58,55000,1,800.0,1,168000,0,0,0,1,1
65,20000,3,500.0,1,102000,0,0,0,1,1
65,89000,1,4100.0,1,299000,1,0,1,1,0
52,59000,2,1500.0,2,239000,0,0,0,0,1
64,8000,3,100.0,3,87000,0,0,0,0,1
51,85000,4,4900.0,1,0,0,0,0,1,1
59,94000,1,4300.0,1,76000,0,1,1,1,0
52,22000,2,400.0,1,0,0,0,0,1,1
55,74000,2,3200.0,3,0,0,0,0,1,1
46,59000,3,2670.0,2,0,0,0,0,0,0
61,12000,4,600.0,2,0,0,0,0,1,1
35,8000,1,400.0,2,0,0,0,0,1,0
56,74000,3,1600.0,3,0,0,0,0,1,1
31,184000,4,3400.0,2,0,1,0,1,1,1
44,34000,4,0.0,2,0,0,0,0,0,0
53,63000,2,800.0,3,0,0,1,0,1,0
36,123000,2,5600.0,2,0,1,0,1,1,1
27,85000,2,1600.0,3,0,0,0,0,0,0
36,109000,3,500.0,3,0,1,1,1,1,0
40,31000,1,600.0,3,0,0,0,0,1,0
39,61000,2,2400.0,2,90000,0,0,0,1,0
59,88000,2,1600.0,1,0,0,0,0,0,1
43,22000,2,300.0,2,0,0,0,0,0,0
30,63000,4,2200.0,2,0,0,1,0,1,0
26,80000,4,200.0,1,0,0,0,0,1,1
48,78000,3,2100.0,1,0,0,0,0,1,1
50,45000,4,100.0,1,93000,0,0,0,1,0
33,51000,4,2100.0,3,0,0,0,0,0,1
32,111000,2,1500.0,3,0,0,0,0,0,0
34,45000,3,2800.0,1,153000,0,0,0,1,1
33,184000,2,4800.0,2,0,1,0,0,0,0
32,41000,2,1000.0,2,112000,0,1,0,1,0
55,69000,4,1300.0,3,0,0,1,1,1,1
58,23000,3,200.0,1,0,0,0,0,0,0
47,160000,2,6670.0,1,0,0,0,0,0,0
30,61000,1,800.0,2,251000,0,1,1,1,0
42,110000,2,6100.0,1,182000,0,0,0,1,0
40,50000,2,600.0,3,0,0,0,0,0,0
33,49000,1,2400.0,2,0,0,0,0,1,0
46,185000,4,7500.0,2,428000,1,0,0,0,1
63,52000,2,1100.0,1,0,0,0,0,1,1
62,53000,2,2800.0,1,0,0,0,0,1,0
43,125000,4,3500.0,2,0,1,0,0,0,0
31,72000,3,1600.0,1,0,0,0,0,1,0
28,51000,4,1800.0,3,0,0,0,0,0,1
64,23000,3,500.0,1,0,0,1,0,0,0
27,41000,1,1900.0,3,0,0,0,0,0,1
33,41000,3,2000.0,1,108000,0,0,0,1,0
39,138000,1,4670.0,2,0,1,0,0,1,0
44,138000,2,3300.0,1,0,0,0,0,0,1
53,14000,4,800.0,1,0,0,0,0,1,1
42,145000,2,8000.0,1,505000,0,0,0,0,0
44,25000,3,1000.0,2,0,0,0,0,0,1
34,43000,1,1700.0,1,142000,0,0,0,0,1
47,93000,1,200.0,2,309000,0,0,0,1,0
53,90000,2,300.0,1,217000,0,1,0,0,1
62,41000,2,1000.0,3,154000,0,1,0,1,0
61,169000,2,6100.0,3,106000,1,0,1,1,1
42,63000,2,2200.0,3,0,0,0,0,1,0
48,23000,3,670.0,2,95000,0,0,0,0,0
38,140000,4,500.0,1,0,1,0,0,0,0
41,75000,1,1500.0,3,0,0,0,0,1,0
57,13000,4,900.0,2,78000,0,1,0,1,0
31,10000,1,500.0,3,81000,0,0,0,1,0
39,100000,1,800.0,2,0,0,0,0,1,0
48,85000,3,1100.0,1,203000,0,0,0,1,0
55,73000,3,2670.0,1,219000,0,0,0,1,0
29,130000,2,6700.0,1,0,0,0,0,0,1
47,65000,3,2700.0,2,0,0,0,0,1,0
61,59000,4,1700.0,1,148000,0,0,0,0,0
60,31000,2,1000.0,3,0,0,0,0,0,0
34,134000,1,4000.0,1,0,0,0,0,0,0
45,11000,4,200.0,1,106000,0,0,0,1,1
60,32000,1,300.0,3,80000,0,0,0,1,0
25,53000,2,1600.0,3,0,0,0,0,1,1
41,28000,1,700.0,1,0,0,0,0,0,1
63,44000,2,1000.0,3,0,0,0,0,1,0
63,40000,1,800.0,1,118000,0,0,0,0,1
43,40000,3,600.0,2,0,0,0,0,1,0
58,163000,2,500.0,1,400000,0,0,0,0,0
50,82000,1,1300.0,3,0,0,0,0,1,0
38,89000,4,1400.0,2,0,0,0,0,0,0
54,78000,4,1600.0,2,0,0,0,0,1,1
61,55000,3,900.0,3,197000,0,0,0,0,0
29,34000,4,400.0,2,0,0,0,0,1,0
39,108000,4,3670.0,2,301000,1,0,0,0,1
33,58000,4,2200.0,2,0,0,0,0,1,1
23,73000,4,2600.0,1,0,0,0,0,1,0
56,54000,4,2100.0,1,0,0,0,0,1,0
54,45000,4,900.0,2,0,0,0,0,0,1
37,123000,1,2300.0,2,0,1,1,1,1,0
38,93000,1,5200.0,1,267000,0,0,0,1,0
34,102000,4,2200.0,2,0,0,0,0,1,0
53,39000,3,1500.0,1,0,0,0,0,1,0
65,114000,4,3400.0,2,0,0,0,0,0,1
62,29000,1,300.0,3,0,0,0,0,0,1
51,30000,3,600.0,2,144000,0,0,0,0,1
31,22000,1,600.0,3,0,0,0,0,0,0
64,38000,2,300.0,1,186000,0,0,0,1,1
39,41000,2,1700.0,1,0,0,0,0,0,0
28,161000,4,1700.0,3,422000,1,0,1,1,1
60,38000,3,500.0,2,0,0,0,0,1,1
47,25000,1,900.0,3,0,0,0,0,1,0
25,70000,4,2600.0,1,218000,0,0,0,1,0
44,201000,2,8800.0,1,0,0,0,0,1,1
51,42000,2,600.0,3,0,0,0,0,1,1
31,64000,1,1200.0,1,0,0,0,0,1,0
32,28000,4,1100.0,3,0,0,0,0,0,0
51,119000,1,4900.0,1,208000,0,0,0,1,1
25,28000,1,1000.0,3,0,0,0,0,1,0
43,60000,3,2100.0,3,0,0,0,0,1,0
54,23000,1,1500.0,2,0,0,0,0,0,0
34,164000,4,7400.0,3,0,1,0,0,1,0
54,39000,2,800.0,1,0,0,0,0,0,1
42,19000,2,0.0,3,85000,0,0,0,1,1
46,72000,2,800.0,3,0,0,0,0,1,1
62,41000,3,900.0,3,0,0,0,0,1,1
31,32000,2,300.0,2,130000,0,0,0,1,0
30,69000,1,800.0,2,0,0,0,0,1,0
52,23000,3,400.0,1,0,0,0,0,1,0
35,44000,4,200.0,1,0,0,0,0,1,0
60,32000,3,400.0,2,165000,0,0,0,1,0
58,25000,2,300.0,1,123000,0,0,0,1,0
24,80000,2,1600.0,3,0,0,0,0,1,0
40,83000,1,800.0,2,230000,0,1,0,1,0
49,133000,1,7300.0,1,0,0,0,0,1,1
43,89000,1,100.0,2,307000,0,0,0,0,1
33,81000,2,4500.0,3,187000,0,0,1,1,1
36,44000,2,1100.0,2,85000,0,0,0,1,0
62,119000,2,2000.0,1,0,0,0,0,0,0
57,39000,4,900.0,1,147000,0,0,0,0,0
64,40000,2,1000.0,3,0,0,0,0,0,0
52,79000,3,800.0,1,183000,0,0,0,0,0
54,30000,4,700.0,2,0,0,0,0,1,0
40,179000,1,2600.0,3,0,1,0,0,1,0
30,178000,2,6700.0,1,0,0,0,0,0,0
55,82000,4,3800.0,2,0,0,0,0,1,0
39,50000,2,2400.0,2,0,0,0,0,0,0
55,64000,2,1900.0,2,0,0,0,0,0,0
28,129000,1,1500.0,1,0,0,0,0,0,1
44,68000,4,2900.0,1,0,0,1,0,0,0
46,30000,1,1400.0,3,112000,0,1,0,0,0
61,48000,3,1500.0,1,0,0,0,0,0,1
61,130000,1,1300.0,1,257000,0,0,0,0,0
45,40000,1,500.0,3,0,0,1,0,1,0
38,105000,2,1900.0,1,0,0,0,0,1,0
29,41000,4,200.0,1,0,0,0,0,1,0
52,168000,3,6500.0,3,118000,1,0,0,1,0
38,80000,2,2700.0,1,0,0,0,0,1,0
28,134000,2,3100.0,1,0,0,0,0,1,0
34,49000,1,2500.0,3,0,0,0,0,0,0
35,63000,2,1800.0,1,0,0,0,0,1,0
46,70000,4,1900.0,1,212000,0,0,0,0,1
63,32000,3,700.0,2,141000,0,0,0,0,0
33,14000,3,900.0,3,114000,0,0,0,0,0
38,111000,2,6100.0,1,326000,0,0,0,0,0
53,38000,4,2800.0,2,144000,0,1,0,1,0
28,121000,2,2000.0,1,341000,0,0,0,1,0
44,90000,4,2600.0,3,0,0,0,0,1,0
58,178000,2,6000.0,2,0,1,0,0,1,0
38,20000,4,400.0,2,79000,0,0,0,1,1
48,61000,2,1700.0,1,229000,0,0,0,0,1
33,43000,4,800.0,1,0,0,0,0,0,0
66,39000,1,1900.0,2,0,0,0,0,1,1
59,60000,4,2100.0,1,234000,0,0,0,1,1
40,63000,3,3000.0,1,0,0,1,0,1,0
36,8000,4,200.0,3,81000,0,0,0,0,1
62,52000,4,1300.0,2,0,0,0,0,1,1
51,92000,4,3000.0,1,0,1,0,1,1,1
58,111000,2,1400.0,1,298000,0,0,0,1,0
52,71000,1,1400.0,3,0,0,0,0,0,0
41,25000,2,100.0,2,91000,0,1,0,0,0
31,34000,1,1900.0,3,156000,0,0,0,1,0
28,74000,3,2600.0,3,0,0,0,0,0,0
57,120000,2,2000.0,1,0,0,0,0,0,1
61,50000,4,1300.0,2,0,0,0,0,0,1
60,10000,2,1000.0,1,0,0,0,0,1,1
56,45000,4,2500.0,2,113000,0,0,0,1,0
49,29000,4,1800.0,1,0,0,0,0,1,1
63,145000,2,6900.0,1,0,0,0,0,1,0
49,100000,2,6300.0,1,0,0,0,0,0,0
49,24000,3,400.0,1,0,0,0,0,1,0
32,60000,1,1200.0,1,0,0,0,0,1,1
26,50000,4,600.0,2,0,0,0,0,0,0
27,43000,3,1100.0,2,0,0,0,0,0,0
57,79000,3,4400.0,1,0,0,0,0,0,1
29,44000,3,100.0,2,0,0,0,0,1,1
56,31000,4,1500.0,3,0,0,0,0,1,0
59,14000,2,1000.0,1,107000,0,0,0,1,0
53,19000,4,800.0,1,106000,0,0,0,0,1
54,111000,1,1100.0,2,0,1,0,0,1,0
56,90000,1,1900.0,2,0,0,0,0,1,0
50,21000,2,700.0,3,129000,0,0,0,0,0
51,104000,1,4200.0,2,0,1,0,0,1,0
53,75000,1,1900.0,2,0,0,0,0,1,0
37,175000,2,7800.0,1,297000,0,0,0,1,1
32,98000,1,4200.0,1,171000,1,1,1,0,0
49,41000,4,100.0,1,153000,0,0,0,1,0
34,171000,2,2200.0,2,569000,1,0,0,1,0
54,79000,4,1600.0,2,0,0,0,0,1,0
64,24000,4,600.0,2,0,0,0,0,0,0
58,90000,1,3600.0,2,0,1,0,0,0,0
25,39000,3,2400.0,2,0,0,0,0,1,0
50,9000,2,0.0,1,0,0,1,0,0,0
38,15000,2,100.0,2,90000,0,0,0,1,0
48,80000,1,2700.0,1,0,0,0,0,1,0
41,63000,1,700.0,3,79000,0,0,0,0,1
32,20000,1,500.0,3,102000,0,0,0,1,0
46,43000,2,2100.0,3,0,0,1,1,1,1
39,65000,1,1500.0,3,0,0,0,0,0,0
39,91000,2,1700.0,2,151000,0,0,0,0,0
63,53000,1,800.0,1,0,0,0,0,0,0
58,110000,3,1700.0,2,0,0,0,0,0,0
28,82000,3,1500.0,1,103000,0,0,0,1,0
36,23000,4,200.0,3,0,0,0,0,1,0
43,172000,2,6670.0,1,0,0,0,0,1,0
36,88000,2,2700.0,1,0,0,0,0,1,0
44,71000,2,800.0,3,0,0,0,0,1,0
31,180000,1,2900.0,3,144000,1,1,0,0,0
45,39000,2,2100.0,3,184000,0,0,0,0,1
39,94000,1,1500.0,3,0,0,0,0,0,1
43,25000,3,1000.0,2,0,0,0,0,1,0
40,10000,2,0.0,3,102000,0,0,0,1,0
30,42000,1,1000.0,1,184000,0,0,0,0,0
58,142000,2,3900.0,1,0,0,0,0,0,1
46,34000,2,1300.0,1,0,0,0,0,1,0
35,139000,1,4600.0,1,0,0,0,0,0,0
30,154000,2,4500.0,1,207000,0,0,0,1,0
34,40000,2,2000.0,3,89000,0,0,0,0,0
62,33000,1,1500.0,3,140000,0,0,0,1,1
58,80000,2,1600.0,1,0,0,0,0,1,1
45,10000,3,670.0,2,100000,0,0,0,1,0
42,41000,3,500.0,3,0,0,0,0,1,0
60,30000,4,1300.0,1,118000,0,0,0,1,1
55,78000,1,800.0,3,190000,0,0,0,1,0
45,164000,1,5000.0,1,0,0,0,0,0,1
52,23000,1,400.0,3,0,0,0,0,0,0
31,149000,1,6000.0,1,0,0,0,0,0,0
60,25000,4,700.0,3,0,0,0,0,1,0
33,42000,1,2100.0,3,0,0,0,0,1,0
37,71000,1,2500.0,1,185000,0,0,0,1,1
59,114000,3,4200.0,2,0,1,0,0,1,0
51,70000,1,2800.0,2,0,0,0,0,1,1
47,149000,4,6100.0,1,0,1,0,0,0,1
60,55000,4,2500.0,2,0,0,0,0,1,0
61,29000,1,1300.0,1,0,0,0,0,0,0
64,123000,1,3800.0,1,0,0,0,0,1,1
46,152000,1,7400.0,3,374000,1,0,1,1,1
31,8000,4,700.0,2,0,0,0,0,0,0
57,69000,4,700.0,1,245000,0,0,0,0,0
48,161000,4,7900.0,3,310000,1,0,0,0,0
48,79000,1,200.0,2,0,0,0,0,0,0
35,105000,1,4600.0,1,0,0,0,0,0,0
33,39000,3,2300.0,1,0,0,0,0,0,0
47,163000,1,5000.0,1,0,0,0,0,0,0
46,9000,1,200.0,1,0,0,0,0,1,0
44,71000,4,2000.0,3,0,0,0,0,0,1
42,51000,3,2100.0,3,0,0,0,0,0,0
50,32000,1,1400.0,3,167000,0,0,0,0,0
52,161000,4,4300.0,1,0,1,0,1,1,1
53,60000,1,200.0,1,0,0,0,0,1,0
37,35000,4,1000.0,2,0,0,0,0,0,0
64,41000,4,1200.0,2,0,0,0,0,1,0
46,73000,2,1700.0,1,216000,0,0,0,1,0
57,49000,4,1500.0,1,214000,0,1,1,1,1
61,79000,2,2000.0,1,194000,0,0,0,1,1
42,120000,2,7500.0,1,0,0,1,0,0,0
40,60000,2,3200.0,1,0,0,0,0,0,0
33,78000,3,600.0,2,0,0,0,0,1,0
50,40000,4,1100.0,2,131000,0,0,0,0,0
52,110000,2,5400.0,3,204000,1,1,1,1,0
35,160000,4,5700.0,3,0,1,1,0,0,0
57,68000,4,700.0,1,191000,0,0,0,1,1
56,49000,2,1600.0,3,103000,0,0,0,1,0
44,65000,2,2500.0,1,0,0,0,0,1,0
23,55000,3,2400.0,2,145000,0,0,0,1,0
33,62000,3,2300.0,1,98000,0,0,0,0,1
48,152000,1,0.0,1,0,0,0,0,0,0
45,42000,3,2500.0,2,0,0,0,0,0,0
54,39000,4,700.0,2,0,0,0,0,1,0
42,111000,3,3000.0,1,0,1,1,1,0,1
47,82000,3,2100.0,1,0,0,0,0,0,0
61,108000,4,3400.0,2,0,0,0,0,1,0
53,59000,2,800.0,3,0,0,0,0,1,0
56,61000,3,2500.0,1,193000,0,0,0,1,0
33,78000,4,2000.0,2,0,0,1,0,1,0
44,18000,2,100.0,3,0,0,0,0,1,0
63,113000,4,1700.0,3,0,0,0,0,1,1
47,62000,1,2670.0,2,0,0,0,0,1,0
50,81000,1,4900.0,1,248000,0,0,0,1,0
49,13000,3,400.0,1,106000,0,0,0,1,0
34,75000,1,2800.0,1,194000,0,0,0,0,0
40,33000,2,800.0,3,89000,0,0,0,1,0
38,179000,1,4100.0,1,0,0,0,0,1,0
51,69000,3,2000.0,2,0,0,0,0,1,0
28,45000,1,1000.0,3,0,0,0,0,1,0
52,59000,3,3000.0,2,0,0,0,0,1,0
39,81000,2,2800.0,1,0,0,0,0,1,0
29,133000,1,5400.0,1,212000,0,0,0,1,0
54,81000,2,0.0,3,0,0,0,0,1,0
63,14000,4,400.0,2,86000,0,0,0,1,1
40,28000,2,800.0,3,0,0,0,0,0,0
36,93000,2,2200.0,1,0,0,0,0,1,0
45,191000,3,2600.0,3,123000,1,0,0,0,0
61,155000,1,2900.0,1,0,0,0,0,1,0
26,155000,2,7200.0,1,0,0,0,0,0,0
33,68000,4,1300.0,1,0,0,0,0,1,0
64,52000,2,1100.0,1,226000,0,0,0,0,0
43,51000,1,700.0,3,0,0,0,0,0,0
24,44000,4,1600.0,1,180000,0,0,0,1,0
30,121000,2,3100.0,1,408000,0,0,0,1,0
60,49000,4,2200.0,1,204000,0,1,0,1,0
50,42000,2,1000.0,3,78000,0,1,0,1,0
40,144000,1,4100.0,1,0,0,0,0,0,0
31,72000,1,2600.0,2,0,0,0,0,1,0
30,44000,1,1500.0,1,109000,0,0,0,0,0
60,43000,3,900.0,3,175000,0,0,0,0,0
39,74000,1,100.0,2,144000,0,1,0,1,0
66,145000,1,2500.0,1,0,0,0,0,1,0
65,158000,2,2100.0,1,0,0,0,0,0,0
54,78000,4,4900.0,1,0,0,0,0,0,0
54,154000,1,2400.0,2,352000,1,0,0,1,0
35,105000,2,4500.0,3,0,0,0,0,0,0
32,100000,3,600.0,2,0,0,0,0,1,0
63,58000,1,0.0,2,0,0,0,0,1,0
60,113000,1,900.0,1,406000,0,0,0,1,0
43,10000,2,100.0,2,0,0,1,0,0,1
59,142000,2,2700.0,1,0,0,0,0,0,0
62,128000,1,2500.0,1,0,0,0,0,0,0
30,131000,3,500.0,3,0,1,0,0,0,0
54,88000,4,1000.0,2,122000,0,0,0,1,0
30,101000,2,600.0,1,0,0,0,0,1,0
31,70000,2,1750.0,3,0,0,0,1,1,1
44,122000,1,300.0,1,0,0,1,0,1,0
32,70000,3,1500.0,1,0,0,0,0,1,0
63,148000,2,4300.0,3,0,1,0,0,1,0
